authorId,name
153432684,Devi Parikh
1746610,Dhruv Batra
2052690705,Peter Young
2068187980,Alice Lai
2170746,Micah Hodosh
3118681,J. Hockenmaier
1724972,A. Waibel
40396597,Toshiyuki Hanazawa
9243990,K. Shikano
49464494,Kevin J. Lang
144137069,Xiaodong He
30844359,Ye-Yi Wang
49178343,Jie Zhou
2585821,Cliff Chiung-Yu Lin
2002316,F. Och
2241944616,Daniel Marcu
8905591,Ludovic Denoyer
2965424,J. Yosinski
2552141,J. Clune
1747909,Hod Lipson
3422038,Su Lin Blodgett
2881033,Solon Barocas
2065041692,Hal Daum'e
1831395,Hanna M. Wallach
2843215,Tolga Bolukbasi
145085305,James Y. Zou
1699322,Venkatesh Saligrama
2186481,A. Kalai
8729431,Sida I. Wang
2143684464,Yi Yang
50004012,Christopher Meek
2116927,John Blitzer
143957226,Ryan T. McDonald
145366908,Fernando C Pereira
1723644,A. Acero
144533687,He He
89504302,Greg Wayne
1841008,Ivo Danihelka
2781059,Yinfei Yang
1803858,Sheng-yi Kong
2065640764,Nan Hua
40831840,Nicole Limtiaco
40827793,Rhomni St. John
1410898480,Mario Guajardo-Cespedes
40827370,Steve Yuan
7887562,C. Tar
2305450,Yun-Hsuan Sung
2704071,B. Strope
2186634,R. Kurzweil
1972076,C. Pal
49336604,Wenhui Wang
39488576,Baobao Chang
48872685,Sewon Min
1777528,H. Larochelle
1798462,Pierre-Antoine Manzagol
2342123860,Yossi Adi
2098460,Einat Kermany
3120346,Ofer Lavi
2100019,Rudolf Kadlec
8649018,Martin Schmid
3363139,Ondrej Bajgar
1773749,Jan Kleindienst
145704247,James Martens
1750652,Jonathan Berant
2059149862,A. Chou
34765463,Roy Frostig
2111841367,Matthew Dunn
2246570,Levent Sagun
2055681746,Mike Higgins
3243915,V. U. Güney
3149518,Volkan Cirik
98868399,Chandler May
40170001,Ofir Press
145128145,Lior Wolf
2992833,Shuohang Wang
144924150,Jing Jiang
143925074,Hany Hassan
143758717,Kareem Darwish
39861444,Guillaume Klein
152847918,Yoon Kim
2505751,Yuntian Deng
3053934,Jean Senellart
3087941,Pascal Lamblin
32384143,D. Popovici
1752875,Yelong Shen
2421691,Po-Sen Huang
144633696,Austin Matthews
1714004,A. Mnih
8137017,Ramakrishna Vedantam
2108406634,Jianmin Chen
2108113547,Xiaoqiang Zhang
1389036863,J. Boyd-Graber
32355580,L. Claudino
1722360,Hal Daumé
1771118,J. Wieting
143977268,Mohit Bansal
2924113,Karen Livescu
2748591,M. Sundermeyer
144490010,Ralf Schlüter
145322333,H. Ney
144032121,P. Zhou
2072539340,Zhenyu Qi
37423160,Suncong Zheng
46372563,Jiaming Xu
2682574,Hongyun Bao
2109511511,Bo Xu
3227028,Frédéric Bastien
32837403,J. Bergstra
47944877,Arnaud Bergeron
2065828537,Nicolas Bouchard
1393680089,David Warde-Farley
2112866139,Ying Cao
2108084524,Xuguang Wang
144326610,Peng Li
94303026,Gábor Melis
2681954,Y. Gal
1744700,Zoubin Ghahramani
2064553905,Geoffry Zweig
1713801,Anoop Deoras
3327459,Rabih Zbib
34227637,Zhongqiang Huang
2889416,Thomas Lamar
35442155,R. Schwartz
10080270,J. Makhoul
49604675,Philipp Koehn
2271847,Carmen Banea
1403836100,Aitor Gonzalez-Agirre
2579583,Weiwei Guo
145557251,Rada Mihalcea
1785173,German Rigau
24339276,Jon Gauthier
2188497,Abhinav Rastogi
47495799,Raghav Gupta
144735987,Jonathan Schwarz
2100612,R. Srivastava
3035541,Klaus Greff
1735228,B. Zadrozny
2835963,A. Razavian
2622491,Hossein Azizpour
50626295,Josephine Sullivan
153120475,S. Carlsson
2262142027,Individualized Treat
2334322732,Jinsung Yoon
46213138,Minyoung Huh
33932184,Pulkit Agrawal
1763086,Alexei A. Efros
2886725,Svetlana Kiritchenko
143880621,Saif M. Mohammad
1821892,Hila Gonen
144537437,Aylin Caliskan
145315445,J. Bryson
47735253,Arvind Narayanan
2345617,Orhan Firat
38665506,B. Sankaran
1403907739,Yaser Al-Onaizan
1398326708,F. Yarman-Vural
38956216,Lili Mou
144861196,Zhao Meng
2055863231,Rui Yan
1410115257,Ge Li
48615144,Yan Xu
2156144568,Lu Zhang
1700880,Zhi Jin
2279670,Andrea Frome
1836606,T. Landauer
1728602,S. Dumais
2115231104,Justin Johnson
1802359,P. Micikevicius
67038137,Jonah Alben
2040049,G. Diamos
152585800,Erich Elsen
2082313059,David García
31963005,Boris Ginsburg
122523478,Michael Houston
2787022,Oleksii Kuchaiev
145595812,Ganesh Venkatesh
1491232360,Hao Wu
5723508,Moustapha Cissé
1681054,H. Jégou
2064348170,C. Buck
31965747,B. V. Ooyen
1865800402,Y. Bengio
145467703,P. Vincent
2066667188,Sepp Hochreiter
3213400,Takeru Miyato
2153901204,Xin Li
3103594,Sungjin Ahn
3056091,M. Everingham
2246990749,L. V. Gool
2248834687,Christopher K. I. Williams
33652486,J. Winn
2252432062,A. Zisserman
2219581,B. Boser
1747317,J. Denker
37274089,D. Henderson
2799635,R. Howard
34859193,W. Hubbard
2041866,L. Jackel
1803520,L. Maaten
3319373,Dirk Weissenborn
39344644,Georg Wiese
9704479,Laura Seiffe
2115354049,Jeff Johnson
3271933,Matthijs Douze
2210865,Ivan Vendrov
2242508491,Jasper R. R. Uijlings
1756979,K. V. D. Sande
2244995040,Theo Gevers
144638781,A. Smeulders
49164966,Zexuan Zhong
40297692,Dan Friedman
5641536,Karen Hambardzumyan
1388829897,Hrant Khachatrian
143823227,Jonathan May
2378954,Xuezhe Ma
2066721,Shivakumar Vaithyanathan
143808231,Nikita Kitaev
6639036,Anselm Levskaya
144685020,Jan Buys
2152141637,Li Du
39191185,Maxwell Forbes
153583218,Mehdi Mirza
145564333,Girish Kulkarni
3128210,Visruth Premraj
2985883,Sagnik Dhar
50341924,Siming Li
1685538,Tamara L. Berg
34902160,Jeff Mitchell
51209090,H. Zhao
11955007,Zhengdong Lu
1807041,P. Poupart
2375823284,M. Hejrati
21160985,M. Sadeghi
3125805,Cyrus Rashtchian
144016256,D. Forsyth
8536286,Antoine Bosselut
40479850,C. Ennis
145197953,D. Fox
2865775,Jan Koutník
1714059,Bas R. Steunebrink
51221461,Dokook Choe
51150315,Mandy Guo
1895356,D. Ciresan
2514691,U. Meier
2152847920,Yang Yu
2064634,K. Hasan
1746841,Nicolas Usunier
2217144,Simon Osindero
1725303,Y. Teh
34782608,Genevieve B. Orr
145034054,K. Müller
2868598,Amittai Axelrod
1689647,Peter D. Turney
1990190,Patrick Pantel
2088368,Felix Alexander Gers
1780235,Fred Cummins
2368067,Barret Zoph
2022288,Dirk Hovy
3416737,Shannon L. Spruit
11809518,B. Zhang
40640868,Blake Lemoine
49501003,Margaret Mitchell
2380898326,Varun Manjunatha
3255983,Volodymyr Mnih
2801204,N. Heess
2256269,C. Farabet
1792214,Daniel Povey
47416929,L. Parker
2901820,Hakan Inan
2308992,Khashayar Khosravi
2234342,Lisa Anne Hendricks
34849128,Marcus Rohrbach
1811430,Subhashini Venugopalan
2903226,Kate Saenko
145592791,Polina Kuznetsova
46479604,Amit Goyal
1721910,Kota Yamaguchi
1714215,K. Stratos
1682965,Xufeng Han
40614240,Alyssa C. Mensch
34979516,Daniel Hewlett
8651990,Alexandre Lacoste
3240386,Andrew Fandrianto
2348488953,Jay Han
39835551,David Berthelot
1795942,Reinhard Kneser
40296541,Zhiguo Wang
2013337,Haitao Mi
1836135,Wael Hamza
1707117,Radu Florian
2077257730,Kevin Jarrett
2386020962,Jiwei Li
1947267,Michel Galley
38087946,Anthony Fader
1741101,Oren Etzioni
145046059,Anna Rogers
152176221,Olga Kovaleva
1681193,Anna Rumshisky
1779225,Manaal Faruqui
145755155,Martha Palmer
1744313,L. Ramshaw
1732071,R. Weischedel
2779427,Nikhil Garg
5336339,L. Schiebinger
9532787,Daxiang Dong
48692318,W. He
3046102,Dianhai Yu
144270731,Haifeng Wang
2093491,M. Oquab
143991676,I. Laptev
1782755,Josef Sivic
50064811,L. Finkelstein
1718798,E. Gabrilovich
1745572,Yossi Matias
1747801,E. Rivlin
3316511,Zach Solan
2073936,G. Wolfman
1779370,E. Ruppin
2065248680,Herv'e J'egou
35025872,Jan A. Botha
2651937,Yinggong Zhao
2372307,Victoria Fossum
145287425,David Chiang
47055692,P. Werbos
46842323,Z. Chen
34994191,Bhuwan Dhingra
3282833,Z. Wojna
144872294,Mitchell Stern
145505048,Georgiana Dinu
3052879,Vivek Srikumar
2158502941,Pei-Chun Chen
1824195,Abby Vander Linden
144521450,Brittany Harding
2110381942,B. Huang
1746656,E. Voorhees
2575691,Dawn M. Tice
2784529,H. Le
30345804,J. Senecal
1685010,J. Gauvain
2227827,Tsendsuren Munkhdalai
145174375,Hong Yu
2115913164,Min Lin
35370244,Qiang Chen
143653681,Shuicheng Yan
2156201,M. Maritxalar
2962373,Larraitz Uria
36010601,Junhua Mao
2143686417,Yi Yang
152924487,Jiang Wang
145081362,A. Yuille
7607499,Yezhou Yang
1756655,C. L. Teo
1697493,Y. Aloimonos
2596310,Chris Quirk
1685089,Pedro F. Felzenszwalb
145689002,David A. McAllester
46819684,Larry Heck
2267212,Juri Ganitkevitch
49404233,Hang Li
2052674293,V. Li
2053671127,Li Wan
33551113,Sixin Zhang
8421815,Kai Sheng Tai
144108062,Jasper Snoek
1722180,Ryan P. Adams
2360589,J. Zilly
2110909951,Stanley F. Chen
50126864,Joshua Goodman
47447639,Rui Men
2118039966,Yan Xu
1678311,M. Welling
83368021,Zheng Ye
36303818,Kelvin Xu
2232222,Huei-Chi Lin
1815021,Guillaume Alain
2634674,Amjad Almahairi
2065022368,Christof Angermüller
2482072,Nicolas Ballas
145040409,Justin Bayer
144336979,A. Belikov
31984932,A. Belopolsky
115295647,Valentin Bisson
32308836,Josh Bleecher Snyder
1395619597,Nicolas Boulanger-Lewandowski
2900675,Xavier Bouthillier
2346028,A. D. Brébisson
1967465,Olivier Breuleux
153921980,P. Carrier
2292403,J. Chorowski
145791315,P. Christiano
2348758,Tim Cooijmans
40638665,Marc-Alexandre Côté
39977229,Myriam Côté
2460212,Olivier Delalleau
32604218,Julien Demouth
2755582,Guillaume Desjardins
48373216,S. Dieleman
46573521,Laurent Dinh
2812151,Mélanie Ducoffe
3074927,Vincent Dumoulin
3127597,Samira Ebrahimi Kahou
2113846121,Ziye Fan
39844381,M. Germain
152130795,M. Graham
144563741,P. Hamel
1405640115,Iban Harlouchet
114956664,J. Heng
2507883,Balázs Hidasi
25056820,S. Honari
49147969,Arjun Jain
49104216,Kai Jia
2065766621,Mikhail Korobov
144592382,Vivek Kulkarni
49071560,Alex Lamb
2065712703,Eric Larsen
40201308,César Laurent
98258814,S. Lee
118224452,S. Lefrançois
2066378869,S. Lemieux
2065623360,Nicholas Léonard
3146592,Zhouhan Lin
3245814,J. Livezey
40532172,C. Lorenz
102472217,J. Lowin
2087919644,Qianli Ma
3422889,Olivier Mastropietro
144431879,R. McGibbon
1748421,Vincent Michalski
40479190,A. Orlandi
145507036,M. Pezeshki
49577546,D. Renshaw
3146111,M. Rocklin
144290131,Adriana Romero
2059592992,Markus Roth
47696458,Peter Sadowski
3373139,J. Salvatier
47918629,François Savard
50764319,Jan Schlüter
47971768,John Schulman
40116153,Gabriel Schwartz
35224828,Iulian Serban
1862138,Dmitriy Serdyuk
3197429,S. Shabanian
2060864166,Étienne Simon
11115628,Sigurd Spieckermann
82487166,S. Subramanyam
3407592,Jakub Sygnowski
66454233,Jérémie Tanguay
51256193,Gijs van Tulder
19555508,S. Urban
2077146,Francesco Visin
153559313,H. D. Vries
27358391,Dustin J. Webb
117876053,M. Willson
2954189,Lijun Xue
2106357903,Li Yao
2153392903,Ying Zhang
1743758,M. Liwicki
143913738,Santiago Fernández
2168488,Roman Bertolami
1720945,H. Bunke
1425082935,Xinyun Chen
2059358552,P. Cochat
13267685,L. Vaucoret
2097644863,J. Sarles
3257930,Bill MacCartney
2249121563,Bill Dolan
2373952,J. Louradour
2489901,Paul R. Kingsbury
1793218,D. Gildea
40608686,Yangfeng Ji
143619007,Jian-Yun Nie
145045509,David Weiss
2070318426,Victor Guimarães
33968873,Baotian Hu
144159781,Qingcai Chen
12371246,Alon Talmor
51131518,Yanai Elazar
145020546,Alexey Romanov
2419809,S. Sun
145215470,Yu Cheng
144702900,Zhe Gan
49837811,Sarthak Jain
1912476,Byron C. Wallace
145992652,Michael U Gutmann
1791548,Aapo Hyvärinen
21308992,Steven Bird
39717886,Xinlei Chen
1749194,Collin F. Baker
2912454,C. Fillmore
1406118956,John B. Lowe
1805076,G. Toderici
152821938,Sanketh Shetty
152456068,Thomas Leung
1694199,R. Sukthankar
2157770601,Samuel L. Smith
7956267,David H. P. Turban
2093743148,Steven Hamblin
3128867,Nils Y. Hammerla
143627859,Joan Bruna
143675545,J. Tiedemann
1735300,S. Haykin
1713858,B. Kosko
3422336,Aäron van den Oord
144413479,Mohammad Saleh
38627717,Etienne Pot
2065067542,Ben Goodrich
35474601,Ryan Sepassi
47709773,H. Rubenstein
1898344,J. Goodenough
2113221447,Hai Wang
2860351,Will Y. Zou
50521003,Chen-Yu Lee
1817030,Saining Xie
21561136,Patrick W. Gallagher
2148905709,Zhengyou Zhang
144035504,Z. Tu
2113484216,Hao Fang
144157872,Saurabh Gupta
3346186,F. Iandola
144189092,John C. Platt
2730654,Victor Chahuneau
2670103,Hasim Sak
51940742,F. Beaufays
1739396,N. Schraudolph
50506272,V. Pham
2156685,Christopher Kermorvant
2108792993,Junbei Zhang
2146380510,Qian Chen
1860774,Lirong Dai
2386020817,Jiwei Li
2091768,Kelvin Guu
9941702,Zora Tung
2616463,Panupong Pasupat
81120201,Simone Wu
2064225225,Andrew Zaldivar
80940648,Parker Barnes
145177877,Lucy Vasserman
2044655623,Ben Hutchinson
79542084,Elena Spitzer
81316798,Inioluwa Deborah Raji
2076288,Timnit Gebru
1717641,Mohammad Taher Pilehvar
1683685,Abraham Ittycheriah
40544823,Hongyan Jing
1793475,A. Ratnaparkhi
3072167,Nigel Collier
1785622,Jin-Dong Kim
34729490,W. Charles
2052473561,Jason P. C. Chiu
143662759,Eric Nichols
3275163,Xinxiong Chen
2112281287,Lei Xu
3371599,Huanbo Luan
1935910,Grégoire Mesnil
144720379,Alexandre Passos
2112232561,Vineet Kumar
2246048745,Shmargaret Shmitchell
40574366,Varun Kumar
47992757,Ashutosh Choudhary
4006425,Eunah Cho
150258834,Pieter Delobelle
144329659,Thomas Winters
2990203,Bettina Berendt
144611157,Wietse de Vries
2791585,Andreas van Cranenburgh
3242253,Arianna Bisazza
1864635,Tommaso Caselli
143715131,Gertjan van Noord
2742475,M. Nissim
39798499,Yang Liu
2116749770,Chi Sun
2343609447,Xingbang Hao
8273966,Guigang Zhang
2118869556,Shang Ma
1452684657,Mitchell A. Gordon
145580321,Nicholas Andrews
1871846,Zied Bouraoui
2265382,S. Schockaert
2191455,Sheng Shen
143879884,Zhen Dong
119870944,Jiayu Ye
2115503326,Linjian Ma
9088433,Z. Yao
10419477,A. Gholami
143884206,Michael W. Mahoney
1732330,K. Keutzer
15086992,Haoyang Huang
3887469,Yaobo Liang
46429989,Nan Duan
50175330,Ming Gong
24962156,Linjun Shou
71790825,Daxin Jiang
1388156275,Iulia Turc
38700603,Wei Wang
2555622,Bin Bi
2047087220,Ming Yan
29701485,Chen Wu
20516120,Zuyi Bao
2117699670,Liwei Peng
2059080424,Luo Si
2110878863,Satanjeev Banerjee
1784914,A. Lavie
2876316,Lajanugen Logeswaran
1697141,Honglak Lee
26917433,Raphael Tang
40282678,Yao Lu
2111591,Linqing Liu
1712417,Olga Vechtomova
145580839,Jimmy J. Lin
3123774,Huizi Mao
80724002,W. Dally
47713710,Benjamin Z. Yao
2112063737,Xiong Yang
2110901865,Liang Lin
2649483,M. Lee
145380991,Song-Chun Zhu
145602732,Kobus Barnard
2446509,P. Sahin
1737568,Nando de Freitas
1762744,A. Stolcke
50369944,Desmond Elliott
143694777,Frank Keller
2110759501,Ankush Gupta
1694502,C. V. Jawahar
35153517,D. Lewis
32440409,T. Rose
2146329150,Fan Li
1863425,Alan Ritter
144507724,Colin Cherry
145123979,Ganesh Jawahar
68990982,Benoît Sagot
1679170,Djamé Seddah
13455512,Telmo Pires
2824355,Eva Schlinger
2758616,Dan Garrette
145430120,John Hewitt
3226635,Mostafa Dehghani
1690185,Parinaz Sobhani
1694050,Hongyu Guo
2591217,Cristian Bucila
1399048849,Alexandru Niculescu-Mizil
1782178,S. Buchholz
88739501,Shikha Bordia
1775622,Moritz Hardt
4989538,Eric Price
1706280,N. Srebro
1814094,Greg Durrett
143818235,Andrew Carlson
31779043,J. Betteridge
2237644907,B. Kisiel
1717452,Burr Settles
2381387562,Estevam R. Hruschka
2237646190,Tom M. Mitchell
145768639,Will Monroe
8387085,Zichao Yang
2022168,Diyi Yang
46234526,Alex Smola
2484516,George Mulcaire
145317727,Yulia Tsvetkov
2064677272,Chao Xing
46348792,Dong Wang
2152503842,Chao Liu
2703603,Yiye Lin
1687524,A. Vedaldi
145539951,J. Pollack
50425845,Shijie Wu
1782853,Mark Dredze
47325862,Jeff Pool
2066786849,J. Tran
24277779,Felix Wu
34789794,H. Ng
1737207,Anders Björkelund
2069512660,Z. Zhong
73416451,Youlong Cheng
47497262,Dustin Tran
3344182,Penporn Koanantakool
2052793706,Peter G. Hawkins
34946720,HyoukJoong Lee
2069751443,Mingsheng Hong
3135881,Blake A. Hechtman
2790926,Mrinmaya Sachan
89890133,Kumar Avinava Dubey
143977260,E. Xing
145148360,L. Hirschman
144267118,M. Light
1798895,Eric Breck
5416402,J. Burger
3374063,Yuhuai Wu
48379623,Y. Zhang
144707379,Brian Kingsbury
2251771699,Alex Graves
145842938,Faustino J. Gomez
2260653300,Jürgen Schmidhuber
2069136633,Adriana Romero
3186079,Antoine Chassang
143706039,C. Gatta
1846431,François Yvon
1818378366,Hao Peng
2785022,T. Raiko
2132516,Harri Valpola
2157958,Michael J. Denkowski
2971978,Y. Wilks
145410481,Sergio Jiménez
50195537,George Dueñas
3911267,J. Baquero
1747784,Alexander Gelbukh
2259342661,Holger Schwenk
34812618,A. Rousseau
2259375180,Mohammed Attik
47527881,Wei Zhang
2109535043,Sreerupa Das
1749125,Colin Giles
34922532,Guo-Zheng Sun
9529535,Nora Kassner
145042015,M. McCloskey
2144529123,N. J. Cohen
2691021,Antoine Bosselut
2729164,Maarten Sap
8805254,Chaitanya Malaviya
1709797,Asli Celikyilmaz
144042991,Jun Suzuki
34789234,Hideki Isozaki
143707112,M. Collins
3280967,Carson T. Schütze
2064442523,Antti Virtanen
1776599,Jenna Kanerva
1468695144,Rami Ilo
1468688892,Jouni Luoma
1794453,Juhani Luotolahti
1680811,T. Salakoski
1694491,Filip Ginter
1708916,Sampo Pyysalo
143792623,Louis Martin
150045488,Benjamin Muller
147846651,Pedro Ortiz Suarez
2061071908,Yoann Dupont
49799441,L. Romary
1400417301,Eric Villemonte de la Clergerie
2748455,Ke M. Tran
1696402,Christof Monz
2683903,Marco Polignano
1731651,Pierpaolo Basile
1873109,M. Degemmis
145467353,G. Semeraro
3101511,Valerio Basile
1387915630,IV RobertL.Logan
24887082,Vidur Joshi
144534218,Xing Wu
28128416,Shangwen Lv
3162795,Liangjun Zang
2710247,Jizhong Han
40845069,Songlin Hu
11636339,Will Feng
2064903618,Anna Katrine van Zee
2516953,C. Condoravdi
2953252,Dick Crouch
143893075,Valeria C V de Paiva
2097032136,Reinhard Stolle
1753394,D. Bobrow
144259229,Yang You
2152907411,Jing Li
50157269,Jonathan Hseu
1718192,Xiaodan Song
1700326,J. Demmel
1793529,Cho-Jui Hsieh
2053453944,Michael Feldman
34597147,Sorelle A. Friedler
144275618,John Moeller
1786183,C. Scheidegger
72563021,S. Venkatasubramanian
3864246,A. Greenwald
49986173,D. McGhee
2072435656,Jordan L. K. Schwartz
2786820,Gongbo Tang
144529826,Mathias Müller
2237431320,Annette Rios Gonzales
2393075,A. Klementiev
48467774,Binod Bhattarai
2119059281,Kelly W. Zhang
1759839,S. Solla
2188620,Yaniv Taigman
41216159,Ming Yang
46432110,Andrew D. Selbst
3443287,Terra Blevins
1690956,Dekang Lin
39096001,Xiaoyun Wu
1701734,Xavier Carreras
2546951,L. Vilnis
1950081,O. Bodenreider
1720988,Joakim Nivre
144002335,Jan Hajic
145851426,Natalia Silveira
2799181,Reut Tsarfaty
1771298,Daniel Zeman
2332130,Bjarke Felbo
1729928,A. Mislove
1705156,Iyad Rahwan
31413949,S. Lehmann
2396669,D. Gillick
3202382,Clifford Brunk
1726492,A. Subramanya
38759328,Peter Shaw
2521552,Minwei Feng
144717963,Karol Gregor
1748523,Danilo Jimenez Rezende
1688276,Daan Wierstra
145696762,R. Speer
2060230787,Joshua Chin
2232845,Catherine Havasi
1940183,Christian Puhrsch
145402198,Jonathan Gordon
2218938,Hady ElSahar
7631872,P. Vougiouklis
41127671,Arslen Remaci
1701478,C. Gravier
3724810,Jonathon S. Hare
2141475,F. Laforest
9229182,B. Recht
1803218,Christopher Ré
144731788,Stephen J. Wright
47657030,Feng Niu
1565641737,François Chollet
2295799,D. Ferrucci
1793454,E. Brown
1684353,Jennifer Chu-Carroll
2286753829,James Fan
2771137,David Gondek
1973186,Aditya Kalyanpur
144071952,Adam Lally
145412011,J. William Murdock
144287919,Eric Nyberg
30210546,J. Prager
2807334,Nico Schlaefer
143778120,Chris Welty
5115386,Yunchao Gong
144117143,L. Liu
1769383,Lubomir D. Bourdev
1398996347,M. Costa-jussà
1779548,José A. R. Fonollosa
14594344,S. Mohamed
144851214,L. Sweeney
1781565,C. Dwork
1695317,T. Pitassi
1746057,Omer Reingold
145563465,Sanjeev Arora
40609253,Yingyu Liang
1901958,Tengyu Ma
2301874,Takeshi Onishi
144871732,Adam Lopez
143788080,Jonathan Weese
2851411,Ferhan Ture
144297428,Hendra Setiawan
2332594,Vladimir Eidelman
1680292,P. Resnik
3456592,Sosuke Kobayashi
2066087250,Ran Tian
1764004,Naoaki Okazaki
3040648,Kentaro Inui
2828538,Ákos Kádár
2756960,Grzegorz Chrupała
103538973,A. Alishahi
1761880,A. Haghighi
2075292388,P. Liang
2353956494,Taylor Berg-Kirkpatrick
2426894,Michael Grubinger
1704149,Paul D. Clough
2151194032,H. Müller
1879646,Thomas Deselaers
2462253,C. Schmid
3056528,Tatsunori B. Hashimoto
153163779,Yonatan Oren
1799147,F. Ratle
3232655,H. Mobahi
123937952,Scott Miller
2111931,Jethran Guinness
1885046,Alex Zamanian
7353832,Livio Baldini Soares
143883142,Nicholas FitzGerald
2065574525,Jeffrey Ling
2749311,Zhiting Hu
40250403,Xiaodan Liang
145134886,Joelle Pineau
32303439,Tal Schuster
73775461,Ori Ram
1741283,R. Barzilay
1786843,A. Globerson
1700051,Nina Poerner
1713615,Ulli Waltinger
2022679,E. Kiperwasser
3421442,Rachael Tatman
1403025868,Jean Pouget-Abadie
2113742925,Bing Xu
1955694,Sherjil Ozair
2808366,Deniz Yuret
1727837,Enrique Alfonseca
32580243,Keith B. Hall
3228765,Jana Kravalova
1724629,Marius Pasca
2078619062,Aitor Soroa Etxabe
2552871,Elia Bruni
39903329,N. Tran
46458310,Liyuan Liu
2884976,Jingbo Shang
2286096,Huan Gui
143718676,Jian Peng
153034701,Jiawei Han
145687301,Marek Rei
2108925678,Rie Johnson
50728655,Tong Zhang
2586725,M. Forcada
3102359,R. Ñeco
2986975,Pat Verga
3365603,D. Andor
2453026,Isabelle Lajoie
2238830515,Miles Osborne
2265489381,Philipp Koehn
1711973,Anoop Kunchukuttan
2054503197,Pratik Mehta
145532184,P. Bhattacharyya
2032184078,Jian Sun
2218635499,K. Yang
145115014,Corinna Cortes
34752743,D. Andersen
2115992237,J. Park
50731654,Amr Ahmed
1679460,V. Josifovski
2117316446,James Long
6231754,Bor-Yiing Su
35238678,D. Lowe
1784777,M. Sadrzadeh
2038285,Alessandro Lenci
3049328,Lluís Màrquez i Villodre
143983679,Gao Huang
2117103358,Yu Sun
2109168016,Zhuang Liu
3371029,Daniel Sedra
7446832,Kilian Q. Weinberger
1742448,K. Bollacker
2065123479,Colin Evans
2990264,Praveen K. Paritosh
1399112633,Tim Sturge
2110748390,Jamie Taylor
3024630,Hai Leong Chieu
145757665,Fei Sha
39483833,Duyu Tang
71084179,Muthu Dayalan
46479926,Prakhar Gupta
1708581,Sebastian Padó
144523372,S. Clark
50419262,S. Pulman
3082019,Alex Auvolat
2366631930,Thomas Mesnard
2890161,Kaisuke Nakajima
1715051,Misha Denil
3355894,B. Shakibi
3077970,M. Cettolo
38190711,Christian Girardi
2130418538,Jiang Zhao
2142229772,Tiantian Zhu
143745020,Man Lan
2474158,Vasin Punyakanok
1685978,B. Taskar
145055042,David Krueger
3422058,Tegan Maharaj
2064949280,J'anos Kram'ar
145604319,Nan Rosemary Ke
1996705,Anirudh Goyal
48950628,Navneet Dalal
1756114,B. Triggs
1591125925,Yue Zhang
3050250,Trond Grenager
3469209,Lantao Yu
2108309275,Weinan Zhang
39055225,Jun Wang
1811427,Yong Yu
145478807,Mateusz Malinowski
1739548,Mario Fritz
1771662,M. Gatti
145259603,S. Young
1768624,Milica Gasic
145462220,Blaise Thomson
47271859,J. Williams
47511705,Rebecca Knowles
36181176,Mike D. Mintz
87299088,Steven Bills
144621026,R. Snow
2417334,Michael Gamon
144727050,Andrew G. Howard
2717876,Menglong Zhu
2741985,Dmitry Kalenichenko
2108301072,Weijun Wang
47447630,Tobias Weyand
2612392,M. Andreetto
2595180,Hartwig Adam
144161686,S. Ceri
1710630,A. Bozzon
40350773,Marco Brambilla
2539248,Emanuele Della Valle
1704595,P. Fraternali
1794305,S. Quarteroni
2256990689,Jimmy Ba
47316088,Priya Goyal
34837514,P. Noordhuis
2065373815,L. Wesolowski
1717990,Aapo Kyrola
3609856,Andrew Tulloch
39436202,S. Ananthanarayanan
2432216,Rishita Anubhai
2113830293,Jin Bai
5697774,Eric Battenberg
2065131508,Carl Case
2108756214,Jingdong Chen
35977287,Mike Chrzanowski
144638694,A. Coates
9695761,Jesse Engel
3275727,Linxi (Jim) Fan
2910729,Christopher Fougner
144479015,Awni Y. Hannun
34601942,Billy Jun
2075302316,T. Han
1898780,Xiangang Li
2217692742,Libby Lin
3283879,R. Prenger
2112296522,Sheng Qian
34042420,Jonathan Raiman
2100685,David Seetapun
2264597,Shubho Sengupta
8401284,Anuroop Sriram
2118358652,Chong-Jun Wang
46393411,Yi Wang
2108331749,Zhiqian Wang
2054422231,Bo Xiao
2116345992,Yan Xie
1755465,Dani Yogatama
71424435,J. Zhan
2042558,Zhenyao Zhu
3376845,A. Kuncoro
26997985,Vid Kocijan
100797192,Ana-Maria Cretu
3317152,Oana-Maria Camburu
15923813,Yordan Yordanov
1690572,Thomas Lukasiewicz
3292652,Rajen Chatterjee
3359291,C. Federmann
1839533,Matthias Huck
2140238,Chris Hokamp
145089549,V. Logacheva
2138026,Matteo Negri
2797847,Carolina Scarton
145862931,Marco Turchi
38999890,Altaf Rahman
145106110,Vincent Ng
1895771,D. Zipser
6392744,Yichen Gong
2110415972,Heng Luo
145948254,J. Bullinaria
144053576,J. Levy
2144530990,Yao-zhong Zhang
1730156,Carlos Guestrin
2352617,Aaron Steven White
2294125,Pushpendre Rastogi
2621022,Ioannis Konstas
1859500,Leila Zilles
2307666,B. Matthews
1500435161,Yi Ren
1391126980,Di He
47122432,Zhou Zhao
1389041357,David Ha
2118914544,Tian Wang
