from,to,corresponding
1831395,d47a682723f710395454687319bb55635e653105,false
2843215,ccf6a69a7f33bcf052aa7def176d3b9de495beb7,true
2782886,ccf6a69a7f33bcf052aa7def176d3b9de495beb7,false
145085305,ccf6a69a7f33bcf052aa7def176d3b9de495beb7,false
1699322,ccf6a69a7f33bcf052aa7def176d3b9de495beb7,false
2186481,ccf6a69a7f33bcf052aa7def176d3b9de495beb7,false
8729431,5e9fa46f231c59e6573f9a116f77f53703347659,true
144783904,5e9fa46f231c59e6573f9a116f77f53703347659,false
2143684464,f53e2ae46470b89cd1ce6e3bf1d60d9c59722ce1,true
144105277,f53e2ae46470b89cd1ce6e3bf1d60d9c59722ce1,false
50004012,f53e2ae46470b89cd1ce6e3bf1d60d9c59722ce1,false
2116927,9fa8d73e572c3ca824a04a5f551b602a17831bc5,true
143957226,9fa8d73e572c3ca824a04a5f551b602a17831bc5,false
145366908,9fa8d73e572c3ca824a04a5f551b602a17831bc5,false
35188630,6658bbf68995731b2083195054ff45b4eca38b3a,true
144580027,6658bbf68995731b2083195054ff45b4eca38b3a,false
144718788,6658bbf68995731b2083195054ff45b4eca38b3a,false
1723644,6658bbf68995731b2083195054ff45b4eca38b3a,false
2890423,39e734da43eb8c72e9549b42e96760545036f8e5,true
144533687,39e734da43eb8c72e9549b42e96760545036f8e5,false
2136562,39e734da43eb8c72e9549b42e96760545036f8e5,false
2064210,39e734da43eb8c72e9549b42e96760545036f8e5,false
144105277,39e734da43eb8c72e9549b42e96760545036f8e5,false
1699545,39e734da43eb8c72e9549b42e96760545036f8e5,false
145419642,39e734da43eb8c72e9549b42e96760545036f8e5,false
1982950,39e734da43eb8c72e9549b42e96760545036f8e5,false
1753223,c1126fbffd6b8547a44c58b192b36b08b18299de,true
89504302,c1126fbffd6b8547a44c58b192b36b08b18299de,false
1841008,c1126fbffd6b8547a44c58b192b36b08b18299de,false
2166511,ae5e6c6f5513613a161b2c85563f9708bf2e9178,true
40150953,ae5e6c6f5513613a161b2c85563f9708bf2e9178,false
143845796,ae5e6c6f5513613a161b2c85563f9708bf2e9178,false
34699434,ae5e6c6f5513613a161b2c85563f9708bf2e9178,false
144783904,ae5e6c6f5513613a161b2c85563f9708bf2e9178,false
46724030,a76706d350b8c483a3aff73e61b91d15b5687335,true
2781059,a76706d350b8c483a3aff73e61b91d15b5687335,false
1803858,a76706d350b8c483a3aff73e61b91d15b5687335,false
2065640764,a76706d350b8c483a3aff73e61b91d15b5687335,false
40831840,a76706d350b8c483a3aff73e61b91d15b5687335,false
40827793,a76706d350b8c483a3aff73e61b91d15b5687335,false
40832517,a76706d350b8c483a3aff73e61b91d15b5687335,false
1410898480,a76706d350b8c483a3aff73e61b91d15b5687335,false
40827370,a76706d350b8c483a3aff73e61b91d15b5687335,false
7887562,a76706d350b8c483a3aff73e61b91d15b5687335,false
2305450,a76706d350b8c483a3aff73e61b91d15b5687335,false
2704071,a76706d350b8c483a3aff73e61b91d15b5687335,false
2186634,a76706d350b8c483a3aff73e61b91d15b5687335,false
50324141,afc2850945a871e72c245818f9bc141bd659b453,true
3382568,afc2850945a871e72c245818f9bc141bd659b453,false
1751762,afc2850945a871e72c245818f9bc141bd659b453,false
1972076,afc2850945a871e72c245818f9bc141bd659b453,false
49336604,b798cfd967e1a9ca5e7bc995d33a907bf65d1c7f,true
144610884,b798cfd967e1a9ca5e7bc995d33a907bf65d1c7f,false
49807919,b798cfd967e1a9ca5e7bc995d33a907bf65d1c7f,false
39488576,b798cfd967e1a9ca5e7bc995d33a907bf65d1c7f,false
143849609,b798cfd967e1a9ca5e7bc995d33a907bf65d1c7f,false
48872685,bb1087e8dee2039f773c381a3449a1c382482da6,true
4418074,bb1087e8dee2039f773c381a3449a1c382482da6,false
2548384,bb1087e8dee2039f773c381a3449a1c382482da6,false
120247189,843959ffdccf31c6694d135fad07425924f785b1,true
1777528,843959ffdccf31c6694d135fad07425924f785b1,false
1751762,843959ffdccf31c6694d135fad07425924f785b1,false
1798462,843959ffdccf31c6694d135fad07425924f785b1,false
2047446108,c4fd9c86b2b41df51a6fe212406dda81b1997fd4,true
144105277,c4fd9c86b2b41df51a6fe212406dda81b1997fd4,false
1681543,c4fd9c86b2b41df51a6fe212406dda81b1997fd4,false
2342123860,e44da7d8c71edcc6e575fa7faadd5e75785a7901,true
2098460,e44da7d8c71edcc6e575fa7faadd5e75785a7901,false
2083259,e44da7d8c71edcc6e575fa7faadd5e75785a7901,false
3120346,e44da7d8c71edcc6e575fa7faadd5e75785a7901,false
2089067,e44da7d8c71edcc6e575fa7faadd5e75785a7901,false
2100019,f2e50e2ee4021f199877c8920f1f984481c723aa,true
8649018,f2e50e2ee4021f199877c8920f1f984481c723aa,false
3363139,f2e50e2ee4021f199877c8920f1f984481c723aa,false
1773749,f2e50e2ee4021f199877c8920f1f984481c723aa,false
1701686,aa7bfd2304201afbb19971ebde87b17e40242e91,true
145704247,aa7bfd2304201afbb19971ebde87b17e40242e91,false
35188630,aa7bfd2304201afbb19971ebde87b17e40242e91,false
1695689,aa7bfd2304201afbb19971ebde87b17e40242e91,false
1750652,b29447ba499507a259ae9d8f685d60cc1597d7d3,true
2059149862,b29447ba499507a259ae9d8f685d60cc1597d7d3,false
34765463,b29447ba499507a259ae9d8f685d60cc1597d7d3,false
145419642,b29447ba499507a259ae9d8f685d60cc1597d7d3,false
2068187980,f529dc492b7f3d1b22db64bc7ad36b1f13641a84,true
3118681,f529dc492b7f3d1b22db64bc7ad36b1f13641a84,false
38909097,664ec878de4b7170712baae4a7821fc2602bba25,true
1944541,664ec878de4b7170712baae4a7821fc2602bba25,false
1701686,664ec878de4b7170712baae4a7821fc2602bba25,false
2620211,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,true
1864353,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,false
2910877,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,false
2367821,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,false
1685771,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,false
2111841367,3adff57fd09965224506a1bacc0579d9d3c8c11e,true
2246570,3adff57fd09965224506a1bacc0579d9d3c8c11e,false
2055681746,3adff57fd09965224506a1bacc0579d9d3c8c11e,false
3243915,3adff57fd09965224506a1bacc0579d9d3c8c11e,false
3149518,3adff57fd09965224506a1bacc0579d9d3c8c11e,false
1979489,3adff57fd09965224506a1bacc0579d9d3c8c11e,false
2034613,a20ecabd83e0962329448d8af5025b8061c4ba36,true
98868399,a20ecabd83e0962329448d8af5025b8061c4ba36,false
7536576,a20ecabd83e0962329448d8af5025b8061c4ba36,false
40170001,63e39cdf1ad884da6bc69096bb3413b5b1100559,true
145128145,63e39cdf1ad884da6bc69096bb3413b5b1100559,false
3308557,2e5f2b57f4c476dd69dc22ccdf547e48f40a994c,true
1751762,2e5f2b57f4c476dd69dc22ccdf547e48f40a994c,false
2228109,e978d832a4d86571e1b52aa1685dc32ccb250f50,true
3428769,e978d832a4d86571e1b52aa1685dc32ccb250f50,false
2166511,e978d832a4d86571e1b52aa1685dc32ccb250f50,false
2992833,ff1861b71eaedba46cb679bbe2c585dbe18f9b19,true
144924150,ff1861b71eaedba46cb679bbe2c585dbe18f9b19,false
143925074,7bbc1c2c2216169c2e9ecdc8b4f1978138c34650,true
143758717,7bbc1c2c2216169c2e9ecdc8b4f1978138c34650,false
3259253,eb42a490cf4f186d3383c92963817d100afd81e2,true
38666915,eb42a490cf4f186d3383c92963817d100afd81e2,false
144783904,eb42a490cf4f186d3383c92963817d100afd81e2,false
1740765,eb42a490cf4f186d3383c92963817d100afd81e2,false
39861444,aab5002a22b9b4244a8329b140bd0a86021aa2d1,true
152847918,aab5002a22b9b4244a8329b140bd0a86021aa2d1,false
2505751,aab5002a22b9b4244a8329b140bd0a86021aa2d1,false
3053934,aab5002a22b9b4244a8329b140bd0a86021aa2d1,false
2531268,aab5002a22b9b4244a8329b140bd0a86021aa2d1,false
1751762,355d44f53428b1ac4fb2ab468d593c720640e5bd,true
3087941,355d44f53428b1ac4fb2ab468d593c720640e5bd,false
32384143,355d44f53428b1ac4fb2ab468d593c720640e5bd,false
1777528,355d44f53428b1ac4fb2ab468d593c720640e5bd,false
2108860856,8490431f3a76fbd165d108eba938ead212a2a639,true
1752875,8490431f3a76fbd165d108eba938ead212a2a639,false
1800354,8490431f3a76fbd165d108eba938ead212a2a639,false
1800422,8490431f3a76fbd165d108eba938ead212a2a639,false
1752875,c636a2dd242908fe2e598a1077c0c57bfdea8633,true
2421691,c636a2dd242908fe2e598a1077c0c57bfdea8633,false
1800422,c636a2dd242908fe2e598a1077c0c57bfdea8633,false
2109136147,c636a2dd242908fe2e598a1077c0c57bfdea8633,false
1745899,b36b7f7c68923d14ba2859b5d28a1124616a8c89,true
143668305,b36b7f7c68923d14ba2859b5d28a1124616a8c89,false
1379953252,b36b7f7c68923d14ba2859b5d28a1124616a8c89,false
144633696,b36b7f7c68923d14ba2859b5d28a1124616a8c89,false
144365875,b36b7f7c68923d14ba2859b5d28a1124616a8c89,false
1706809,b7aee9dfb027d6061c6a653684c0fa9a9bba750d,true
3295092,b7aee9dfb027d6061c6a653684c0fa9a9bba750d,false
2325985,b7aee9dfb027d6061c6a653684c0fa9a9bba750d,false
2563432,b7aee9dfb027d6061c6a653684c0fa9a9bba750d,false
1761978,0d2336389dff3031910bd21dd1c44d1b4cd51725,true
1760871,0d2336389dff3031910bd21dd1c44d1b4cd51725,false
1751762,0d2336389dff3031910bd21dd1c44d1b4cd51725,false
120247189,0d2336389dff3031910bd21dd1c44d1b4cd51725,false
1714004,53ca064b9f1b92951c1997e90b776e95b0880e52,true
2645384,53ca064b9f1b92951c1997e90b776e95b0880e52,false
8137017,258986132bf17755fe8263e42429fe73218c1534,true
1699161,258986132bf17755fe8263e42429fe73218c1534,false
153432684,258986132bf17755fe8263e42429fe73218c1534,false
2057642721,4954fa180728932959997a4768411ff9136aac81,true
144758007,4954fa180728932959997a4768411ff9136aac81,false
2108406634,4954fa180728932959997a4768411ff9136aac81,false
2545358,4954fa180728932959997a4768411ff9136aac81,false
36347083,4954fa180728932959997a4768411ff9136aac81,false
49959210,4954fa180728932959997a4768411ff9136aac81,false
145139947,4954fa180728932959997a4768411ff9136aac81,false
1780892,4954fa180728932959997a4768411ff9136aac81,false
2060655766,4954fa180728932959997a4768411ff9136aac81,false
2090818,4954fa180728932959997a4768411ff9136aac81,false
1942300,4954fa180728932959997a4768411ff9136aac81,false
3369421,4954fa180728932959997a4768411ff9136aac81,false
3089272,4954fa180728932959997a4768411ff9136aac81,false
144375552,4954fa180728932959997a4768411ff9136aac81,false
20154699,4954fa180728932959997a4768411ff9136aac81,false
32163737,4954fa180728932959997a4768411ff9136aac81,false
2080690,4954fa180728932959997a4768411ff9136aac81,false
2053781980,4954fa180728932959997a4768411ff9136aac81,false
47941411,4954fa180728932959997a4768411ff9136aac81,false
35078078,4954fa180728932959997a4768411ff9136aac81,false
2117163698,4954fa180728932959997a4768411ff9136aac81,false
2108113547,4954fa180728932959997a4768411ff9136aac81,false
2136562,921da70f380e9f9082e5594b128369cfd0fdf120,true
1389036863,921da70f380e9f9082e5594b128369cfd0fdf120,false
32355580,921da70f380e9f9082e5594b128369cfd0fdf120,false
2166511,921da70f380e9f9082e5594b128369cfd0fdf120,false
1722360,921da70f380e9f9082e5594b128369cfd0fdf120,false
1771118,395044a2e3f5624b2471fb28826e7dbb1009356e,true
143977268,395044a2e3f5624b2471fb28826e7dbb1009356e,false
1700980,395044a2e3f5624b2471fb28826e7dbb1009356e,false
2924113,395044a2e3f5624b2471fb28826e7dbb1009356e,false
1830914,e3d772986d176057aca2f5e3eb783da53b559134,true
8905591,e3d772986d176057aca2f5e3eb783da53b559134,false
1706809,e3d772986d176057aca2f5e3eb783da53b559134,false
39353098,d6f2f611da110b5b5061731be3fc4c7f45d8ee23,true
1771551,d6f2f611da110b5b5061731be3fc4c7f45d8ee23,false
3080683,d6f2f611da110b5b5061731be3fc4c7f45d8ee23,false
1753223,a97b5db17acc731ef67321832dbbaf5766153135,true
2748591,f9a1b3850dfd837793743565a8af95973d395a4e,true
144490010,f9a1b3850dfd837793743565a8af95973d395a4e,false
145322333,f9a1b3850dfd837793743565a8af95973d395a4e,false
2992833,596c882de006e4bb4a93f1fa08a5dd467bee060a,true
144924150,596c882de006e4bb4a93f1fa08a5dd467bee060a,false
2827616,72e93aa6767ee683de7f001fa72f1314e40a8f35,true
1706809,72e93aa6767ee683de7f001fa72f1314e40a8f35,false
3089272,72e93aa6767ee683de7f001fa72f1314e40a8f35,false
145139947,72e93aa6767ee683de7f001fa72f1314e40a8f35,false
32131713,72e93aa6767ee683de7f001fa72f1314e40a8f35,false
2118440152,72e93aa6767ee683de7f001fa72f1314e40a8f35,false
49959210,72e93aa6767ee683de7f001fa72f1314e40a8f35,false
34699434,72e93aa6767ee683de7f001fa72f1314e40a8f35,false
144032121,786f95cada23d4639aa1a8b922cdb9fb9a9c03fa,true
2072539340,786f95cada23d4639aa1a8b922cdb9fb9a9c03fa,false
37423160,786f95cada23d4639aa1a8b922cdb9fb9a9c03fa,false
46372563,786f95cada23d4639aa1a8b922cdb9fb9a9c03fa,false
2682574,786f95cada23d4639aa1a8b922cdb9fb9a9c03fa,false
2109511511,786f95cada23d4639aa1a8b922cdb9fb9a9c03fa,false
3227028,855d0f722d75cc56a66a00ede18ace96bafee6bd,true
3087941,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
1996134,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
32837403,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
153440022,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
47944877,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
2065828537,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
1393680089,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
1751762,855d0f722d75cc56a66a00ede18ace96bafee6bd,false
1714004,a9fc84f8abe740cdc7ee82e69444d1d00dbe0ceb,true
1695689,a9fc84f8abe740cdc7ee82e69444d1d00dbe0ceb,false
49178343,b60abe57bc195616063be10638c6437358c81d1e,true
2112866139,b60abe57bc195616063be10638c6437358c81d1e,false
2108084524,b60abe57bc195616063be10638c6437358c81d1e,false
144326610,b60abe57bc195616063be10638c6437358c81d1e,false
145738410,b60abe57bc195616063be10638c6437358c81d1e,false
94303026,2397ce306e5d7f3d0492276e357fb1833536b5d8,true
1745899,2397ce306e5d7f3d0492276e357fb1833536b5d8,false
1685771,2397ce306e5d7f3d0492276e357fb1833536b5d8,false
1771118,12e9d005c77f76e344361f79c4b008034ae547eb,true
143977268,12e9d005c77f76e344361f79c4b008034ae547eb,false
1700980,12e9d005c77f76e344361f79c4b008034ae547eb,false
2924113,12e9d005c77f76e344361f79c4b008034ae547eb,false
2681954,0c1f9ca23f4f09ecfc44bcc8ca1c2736624f4652,true
1744700,0c1f9ca23f4f09ecfc44bcc8ca1c2736624f4652,false
40150953,2b669398c4cf2ebe04375c8b1beae20f4ac802fa,true
2166511,2b669398c4cf2ebe04375c8b1beae20f4ac802fa,false
144783904,2b669398c4cf2ebe04375c8b1beae20f4ac802fa,false
34699434,2b669398c4cf2ebe04375c8b1beae20f4ac802fa,false
2064553905,fac2ca048fdd7e848f0b9ba2f7be25bb49186770,true
2676309,fac2ca048fdd7e848f0b9ba2f7be25bb49186770,false
2047446108,77dfe038a9bdab27c4505444931eaa976e9ec667,true
1713801,77dfe038a9bdab27c4505444931eaa976e9ec667,false
2675251,77dfe038a9bdab27c4505444931eaa976e9ec667,false
1816892,77dfe038a9bdab27c4505444931eaa976e9ec667,false
1899242,77dfe038a9bdab27c4505444931eaa976e9ec667,false
39172707,0894b06cff1cd0903574acaa7fcf071b144ae775,true
3327459,0894b06cff1cd0903574acaa7fcf071b144ae775,false
34227637,0894b06cff1cd0903574acaa7fcf071b144ae775,false
2889416,0894b06cff1cd0903574acaa7fcf071b144ae775,false
35442155,0894b06cff1cd0903574acaa7fcf071b144ae775,false
10080270,0894b06cff1cd0903574acaa7fcf071b144ae775,false
49604675,b0b36cd24cbb45bc11140def9245af79c313e609,true
102811815,b0b36cd24cbb45bc11140def9245af79c313e609,false
2529583,b0b36cd24cbb45bc11140def9245af79c313e609,false
1895952,b0b36cd24cbb45bc11140def9245af79c313e609,false
1763608,b0b36cd24cbb45bc11140def9245af79c313e609,false
143832874,b0b36cd24cbb45bc11140def9245af79c313e609,false
46898156,b0b36cd24cbb45bc11140def9245af79c313e609,false
1745899,b0b36cd24cbb45bc11140def9245af79c313e609,false
152378023,b0b36cd24cbb45bc11140def9245af79c313e609,false
1983801,b0b36cd24cbb45bc11140def9245af79c313e609,false
2057195055,b0b36cd24cbb45bc11140def9245af79c313e609,false
2082901914,b0b36cd24cbb45bc11140def9245af79c313e609,false
2055137469,b0b36cd24cbb45bc11140def9245af79c313e609,false
2544107,97e6ed1f7e5de0034f71c370c01f59c87aaf9a72,true
15652489,97e6ed1f7e5de0034f71c370c01f59c87aaf9a72,false
144729897,97e6ed1f7e5de0034f71c370c01f59c87aaf9a72,false
143790066,97e6ed1f7e5de0034f71c370c01f59c87aaf9a72,false
2166511,0ca7d208ff8d81377e0eaa9723820aeae7a7322d,true
2354728,0ca7d208ff8d81377e0eaa9723820aeae7a7322d,false
2827616,0ca7d208ff8d81377e0eaa9723820aeae7a7322d,false
144783904,0ca7d208ff8d81377e0eaa9723820aeae7a7322d,false
34699434,0ca7d208ff8d81377e0eaa9723820aeae7a7322d,false
1733049,16084914bc3729f86f46ac6267ea7a42e7951d41,true
2271847,16084914bc3729f86f46ac6267ea7a42e7951d41,false
1748501,16084914bc3729f86f46ac6267ea7a42e7951d41,false
46724030,16084914bc3729f86f46ac6267ea7a42e7951d41,false
1700007,16084914bc3729f86f46ac6267ea7a42e7951d41,false
1403836100,16084914bc3729f86f46ac6267ea7a42e7951d41,false
2579583,16084914bc3729f86f46ac6267ea7a42e7951d41,false
145557251,16084914bc3729f86f46ac6267ea7a42e7951d41,false
1785173,16084914bc3729f86f46ac6267ea7a42e7951d41,false
144120827,16084914bc3729f86f46ac6267ea7a42e7951d41,false
3450996,2e36ea91a3c8fbff92be2989325531b4002e2afc,true
145124475,2e36ea91a3c8fbff92be2989325531b4002e2afc,false
1804104,2e36ea91a3c8fbff92be2989325531b4002e2afc,false
2170746,9814df8bd00ba999c4d1e305a7e9bca579dc7c75,true
2052690705,9814df8bd00ba999c4d1e305a7e9bca579dc7c75,false
3118681,9814df8bd00ba999c4d1e305a7e9bca579dc7c75,false
48799969,1a2a770d23b4a171fa81de62a78a3deb0588f238,true
2276554,1a2a770d23b4a171fa81de62a78a3deb0588f238,false
3644767,36c097a225a95735271960e2b63a2cb9e98bff83,true
24339276,36c097a225a95735271960e2b63a2cb9e98bff83,false
2188497,36c097a225a95735271960e2b63a2cb9e98bff83,false
47495799,36c097a225a95735271960e2b63a2cb9e98bff83,false
144783904,36c097a225a95735271960e2b63a2cb9e98bff83,false
144922861,36c097a225a95735271960e2b63a2cb9e98bff83,false
2367821,d91043f0d48b9b2c8ff7ee321abb8fd7efafff7a,true
144735987,d91043f0d48b9b2c8ff7ee321abb8fd7efafff7a,false
1685771,d91043f0d48b9b2c8ff7ee321abb8fd7efafff7a,false
1745899,d91043f0d48b9b2c8ff7ee321abb8fd7efafff7a,false
2910877,d91043f0d48b9b2c8ff7ee321abb8fd7efafff7a,false
94303026,d91043f0d48b9b2c8ff7ee321abb8fd7efafff7a,false
1864353,d91043f0d48b9b2c8ff7ee321abb8fd7efafff7a,false
2228109,f96898d15a1bf1fa8925b1280d0e07a7a8e72194,true
3375440,f96898d15a1bf1fa8925b1280d0e07a7a8e72194,false
2166511,f96898d15a1bf1fa8925b1280d0e07a7a8e72194,false
2100612,b92aa7024b87f50737b372e5df31ef091ab54e62,true
3035541,b92aa7024b87f50737b372e5df31ef091ab54e62,false
145341374,b92aa7024b87f50737b372e5df31ef091ab54e62,false
1790831,f70391f9a6aeec75bc52b9fe38588b9d0b4d40c6,true
1735228,f70391f9a6aeec75bc52b9fe38588b9d0b4d40c6,false
2835963,6270baedeba28001cd1b563a199335720d6e0fe0,true
2622491,6270baedeba28001cd1b563a199335720d6e0fe0,false
50626295,6270baedeba28001cd1b563a199335720d6e0fe0,false
153120475,6270baedeba28001cd1b563a199335720d6e0fe0,false
2262142027,c68796f833a7151f0a63d1d1608dc902b4fdc9b6,true
2334322732,c68796f833a7151f0a63d1d1608dc902b4fdc9b6,false
50536468,a14045a751f5d8ed387c8630a86a3a2861b90643,true
144783904,a14045a751f5d8ed387c8630a86a3a2861b90643,false
46213138,540b5b4919d345e4da3cc4f3e8a7862329bf41a2,true
33932184,540b5b4919d345e4da3cc4f3e8a7862329bf41a2,false
1763086,540b5b4919d345e4da3cc4f3e8a7862329bf41a2,false
2886725,5d4af8c9321168f9ba7a501f33fb019fa2deaa22,true
143880621,5d4af8c9321168f9ba7a501f33fb019fa2deaa22,false
1821892,049f4c438ce9eefa622ae5ba5fb7e34443b86133,true
2089067,049f4c438ce9eefa622ae5ba5fb7e34443b86133,false
33524946,0be19fd9896e5d40222c690cc3ff553adc7c0e27,true
1785372925,0be19fd9896e5d40222c690cc3ff553adc7c0e27,false
2064210,0be19fd9896e5d40222c690cc3ff553adc7c0e27,false
2004053,0be19fd9896e5d40222c690cc3ff553adc7c0e27,false
2782886,0be19fd9896e5d40222c690cc3ff553adc7c0e27,false
144537437,5966d7c7f60898d610812e24c64d4d57855ad86a,true
145315445,5966d7c7f60898d610812e24c64d4d57855ad86a,false
47735253,5966d7c7f60898d610812e24c64d4d57855ad86a,false
2345617,198ac64703e83d00eb0f51a4c4a7c77cb08a7e5c,true
38665506,198ac64703e83d00eb0f51a4c4a7c77cb08a7e5c,false
1403907739,198ac64703e83d00eb0f51a4c4a7c77cb08a7e5c,false
1398326708,198ac64703e83d00eb0f51a4c4a7c77cb08a7e5c,false
1979489,198ac64703e83d00eb0f51a4c4a7c77cb08a7e5c,false
38956216,f21b36a5cfba94bbc6ed5c3642e1e46057deccaf,true
144861196,f21b36a5cfba94bbc6ed5c3642e1e46057deccaf,false
2055863231,f21b36a5cfba94bbc6ed5c3642e1e46057deccaf,false
1410115257,f21b36a5cfba94bbc6ed5c3642e1e46057deccaf,false
48615144,f21b36a5cfba94bbc6ed5c3642e1e46057deccaf,false
2156144568,f21b36a5cfba94bbc6ed5c3642e1e46057deccaf,false
1700880,f21b36a5cfba94bbc6ed5c3642e1e46057deccaf,false
2279670,4aa4069693bee00d1b0759ca3df35e59284e9845,true
32131713,4aa4069693bee00d1b0759ca3df35e59284e9845,false
1789737,4aa4069693bee00d1b0759ca3df35e59284e9845,false
1751569,4aa4069693bee00d1b0759ca3df35e59284e9845,false
49959210,4aa4069693bee00d1b0759ca3df35e59284e9845,false
1706809,4aa4069693bee00d1b0759ca3df35e59284e9845,false
2047446108,4aa4069693bee00d1b0759ca3df35e59284e9845,false
1836606,164125a65d42a791d2c1e108559344caef96d08b,true
1728602,164125a65d42a791d2c1e108559344caef96d08b,false
2354728,40be3888daa5c2e5af4d36ae22f690bcc8caf600,true
2115231104,40be3888daa5c2e5af4d36ae22f690bcc8caf600,false
48004138,40be3888daa5c2e5af4d36ae22f690bcc8caf600,false
1802359,e7fd6848cb29ca221a7e17d823e06fb566f1f135,true
46617804,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
67038137,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
2040049,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
152585800,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
2082313059,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
31963005,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
122523478,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
2787022,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
145595812,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
1491232360,e7fd6848cb29ca221a7e17d823e06fb566f1f135,false
3024698,9ec499af9b85f30bdbdd6cdfbb07d484808c526a,true
2319608,9ec499af9b85f30bdbdd6cdfbb07d484808c526a,false
5723508,9ec499af9b85f30bdbdd6cdfbb07d484808c526a,false
2529182,9ec499af9b85f30bdbdd6cdfbb07d484808c526a,false
1681054,9ec499af9b85f30bdbdd6cdfbb07d484808c526a,false
2064348170,8e4fb17fff38a7834af5b4eaafcbbde02bf00975,true
1702066,8e4fb17fff38a7834af5b4eaafcbbde02bf00975,false
31965747,8e4fb17fff38a7834af5b4eaafcbbde02bf00975,false
145938140,97cedf99252026f58e8154bc61d49cf885d42030,true
2259100,97cedf99252026f58e8154bc61d49cf885d42030,false
1755162,97cedf99252026f58e8154bc61d49cf885d42030,false
1702066,97cedf99252026f58e8154bc61d49cf885d42030,false
1865800402,28209ce8d0ac1cf4ceea3eeddf4630e1032fa0ef,true
36037226,28209ce8d0ac1cf4ceea3eeddf4630e1032fa0ef,false
145467703,28209ce8d0ac1cf4ceea3eeddf4630e1032fa0ef,false
1909943744,28209ce8d0ac1cf4ceea3eeddf4630e1032fa0ef,false
1996134,533ee188324b833e059cb59b654e6160776d5812,true
1854385,533ee188324b833e059cb59b654e6160776d5812,false
1979489,533ee188324b833e059cb59b654e6160776d5812,false
1751762,533ee188324b833e059cb59b654e6160776d5812,false
144518416,5f08df805f14baa826dbddcb002277b15d3f1556,true
2066667188,3f3d13e95c25a8f6a753e38dfce88885097cbd43,true
3213400,2cd55ded95d5d13430edfa223ba591b514ebe8a5,true
2555924,2cd55ded95d5d13430edfa223ba591b514ebe8a5,false
153440022,2cd55ded95d5d13430edfa223ba591b514ebe8a5,false
2153901204,2c8ac3e1f0edeed1fbd76813e61efdc384c319c7,true
144590225,2c8ac3e1f0edeed1fbd76813e61efdc384c319c7,false
1854385,aa5b35dcf8b024f5352db73cc3944e8fad4f3793,true
3103594,aa5b35dcf8b024f5352db73cc3944e8fad4f3793,false
1701451,aa5b35dcf8b024f5352db73cc3944e8fad4f3793,false
145218984,aa5b35dcf8b024f5352db73cc3944e8fad4f3793,false
1751762,aa5b35dcf8b024f5352db73cc3944e8fad4f3793,false
3056091,3a9b175324ba11bc0e16c0633912d897b2fac4e2,true
2246990749,3a9b175324ba11bc0e16c0633912d897b2fac4e2,false
2248834687,3a9b175324ba11bc0e16c0633912d897b2fac4e2,false
33652486,3a9b175324ba11bc0e16c0633912d897b2fac4e2,false
2252432062,3a9b175324ba11bc0e16c0633912d897b2fac4e2,false
1688882,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,true
2219581,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,false
1747317,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,false
37274089,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,false
2799635,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,false
34859193,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,false
2041866,a8e8f3c8d4418c8d62e306538c9c1292635e9d27,false
1733049,528fa9bb03644ba752fb9491be49b9dd1bce1d52,true
46724030,528fa9bb03644ba752fb9491be49b9dd1bce1d52,false
1700007,528fa9bb03644ba752fb9491be49b9dd1bce1d52,false
1403836100,528fa9bb03644ba752fb9491be49b9dd1bce1d52,false
1803520,1c46943103bd7b7a2c7be86859995a4144d1938b,true
1695689,1c46943103bd7b7a2c7be86859995a4144d1938b,false
3319373,46a7afc2b23bb3406fb64c36b6f2696145b54f24,true
39344644,46a7afc2b23bb3406fb64c36b6f2696145b54f24,false
9704479,46a7afc2b23bb3406fb64c36b6f2696145b54f24,false
2115354049,2cbb8de53759e75411bc528518947a3094fbce3a,true
